code,name,market,mktcap_krw,shares_outstanding,face_value,is_etf,is_etn,is_reit,is_spac,is_preferred
090360,로보스타,10,416813.0,,,False,False,False,False,False
441270,파인엠텍,10,415546.0,,,False,False,False,False,False
309710,아이티켐,10,413352.0,,,False,False,False,False,False
064820,케이프,10,410375.0,,,False,False,False,False,False
347700,스피어,10,409152.0,,,False,False,False,False,False
101160,월덱스,10,406170.0,,,False,False,False,False,False
102940,코오롱생명과학,10,405624.0,,,False,False,False,False,False
099430,바이오플러스,10,404406.0,,,False,False,False,False,False
138610,나이벡,10,404261.0,,,False,False,False,False,False
056080,유진로봇,10,402130.0,,,False,False,False,False,False
067630,HLB생명과학,10,399888.0,,,False,False,False,False,False
389260,대명에너지,10,399534.0,,,False,False,False,False,False
340570,티앤엘,10,397866.0,,,False,False,False,False,False
230360,에코마케팅,10,393684.0,,,False,False,False,False,False
294570,쿠콘,10,393267.0,,,False,False,False,False,False
050890,쏠리드,10,389177.0,,,False,False,False,False,False
304100,솔트룩스,10,388763.0,,,False,False,False,False,False
215000,골프존,10,388448.0,,,False,False,False,False,False
086390,유니테스트,10,385698.0,,,False,False,False,False,False
033640,네패스,10,385550.0,,,False,False,False,False,False
448280,에코아이,10,381945.0,,,False,False,False,False,False
090710,휴림로봇,10,381068.0,,,False,False,False,False,False
039440,에스티아이,10,380712.0,,,False,False,False,False,False
114810,한솔아이원스,10,379431.0,,,False,False,False,False,False
060280,큐렉소,10,378028.0,,,False,False,False,False,False
046890,서울반도체,10,374904.0,,,False,False,False,False,False
079940,가비아,10,373585.0,,,False,False,False,False,False
035890,서희건설,10,372979.0,,,False,False,False,False,False
094170,동운아나텍,10,370106.0,,,False,False,False,False,False
091700,파트론,10,369930.0,,,False,False,False,False,False
054950,제이브이엠,10,369346.0,,,False,False,False,False,False
174900,앱클론,10,368303.0,,,False,False,False,False,False
045100,한양이엔지,10,366300.0,,,False,False,False,False,False
108860,셀바스AI,10,365772.0,,,False,False,False,False,False
455900,엔젤로보틱스,10,362877.0,,,False,False,False,False,False
094360,칩스앤미디어,10,362298.0,,,False,False,False,False,False
200710,에이디테크놀로지,10,361558.0,,,False,False,False,False,False
053610,프로텍,10,360800.0,,,False,False,False,False,False
114840,아이패밀리에스씨,10,359388.0,,,False,False,False,False,False
065680,우주일렉트로,10,357606.0,,,False,False,False,False,True
064550,바이오니아,10,357473.0,,,False,False,False,False,False
194700,노바렉스,10,357280.0,,,False,False,False,False,False
243070,휴온스,10,354598.0,,,False,False,False,False,False
950170,JTC,10,354462.0,,,False,False,False,False,False
338220,뷰노,10,351446.0,,,False,False,False,False,False
031330,에스에이엠티,10,349983.0,,,False,False,False,False,False
036200,유니셈,10,349879.0,,,False,False,False,False,False
445090,에이직랜드,10,346806.0,,,False,False,False,False,False
038500,삼표시멘트,10,345332.0,,,False,False,False,False,False
317330,덕산테코피아,10,342983.0,,,False,False,False,False,False
256840,한국비엔씨,10,339923.0,,,False,False,False,False,False
082800,비보존 제약,10,339209.0,,,False,False,False,False,False
045390,대아티아이,10,338272.0,,,False,False,False,False,False
462860,더즌,10,336336.0,,,False,False,False,False,False
077360,덕산하이메탈,10,335325.0,,,False,False,False,False,False
101360,에코앤드림,10,333490.0,,,False,False,False,False,False
473980,노머스,10,333283.0,,,False,False,False,False,False
061970,LB세미콘,10,332235.0,,,False,False,False,False,False
043150,바텍,10,331250.0,,,False,False,False,False,False
206640,바디텍메드,10,329986.0,,,False,False,False,False,False
126340,비나텍,10,328380.0,,,False,False,False,False,False
110990,디아이티,10,326970.0,,,False,False,False,False,False
018310,삼목에스폼,10,324135.0,,,False,False,False,False,False
025770,한국정보통신,10,320149.0,,,False,False,False,False,False
484120,도우인시스,10,320021.0,,,False,False,False,False,True
144510,지씨셀,10,319167.0,,,False,False,False,False,False
049470,비트플래닛,10,317268.0,,,False,False,False,False,False
136480,하림,10,317036.0,,,False,False,False,False,False
348340,뉴로메카,10,316072.0,,,False,False,False,False,False
093520,매커스,10,315837.0,,,False,False,False,False,False
051500,CJ프레시웨이,10,314597.0,,,False,False,False,False,False
107640,한중엔시에스,10,314100.0,,,False,False,False,False,False
452450,피아이이,10,311784.0,,,False,False,False,False,False
265520,AP시스템,10,310799.0,,,False,False,False,False,False
416180,신성에스티,10,309160.0,,,False,False,False,False,False
304360,에스바이오메딕스,10,307762.0,,,False,False,False,False,False
472850,폰드그룹,10,307267.0,,,False,False,False,False,False
067080,대화제약,10,306802.0,,,False,False,False,False,False
475400,씨메스,10,304974.0,,,False,False,False,False,False
402030,코난테크놀로지,10,302334.0,,,False,False,False,False,False
260970,에스앤디,10,300846.0,,,False,False,False,False,False
295310,에이치브이엠,10,299929.0,,,False,False,False,False,False
089890,코세스,10,299524.0,,,False,False,False,False,False
481070,에이유브랜즈,10,299484.0,,,False,False,False,False,False
459510,나우로보틱스,10,298648.0,,,False,False,False,False,True
003800,에이스침대,10,296103.0,,,False,False,False,False,False
488280,에스투더블유,10,294345.0,,,False,False,False,False,False
060720,KH바텍,10,294311.0,,,False,False,False,False,False
042520,한스바이오메드,10,289464.0,,,False,False,False,False,False
035600,KG이니시스,10,289322.0,,,False,False,False,False,False
394280,오픈엣지테크놀로지,10,289066.0,,,False,False,False,False,False
095500,미래나노텍,10,286842.0,,,False,False,False,False,False
078020,LS증권,10,286838.0,,,False,False,False,False,False
078350,한양디지텍,10,283546.0,,,False,False,False,False,False
176750,듀켐바이오,10,282845.0,,,False,False,False,False,False
084990,헬릭스미스,10,282549.0,,,False,False,False,False,False
058820,CMG제약,10,281912.0,,,False,False,False,False,False
125490,한라캐스트,10,281068.0,,,False,False,False,False,False
099440,스맥,10,280480.0,,,False,False,False,False,False
036890,진성티이씨,10,280129.0,,,False,False,False,False,False
217270,넵튠,10,279947.0,,,False,False,False,False,False
251370,와이엠티,10,279204.0,,,False,False,False,False,False
357550,석경에이티,10,278205.0,,,False,False,False,False,False
092730,네오팜,10,277124.0,,,False,False,False,False,False
024850,HLB이노베이션,10,276412.0,,,False,False,False,False,False
053300,한국정보인증,10,275869.0,,,False,False,False,False,False
151860,KG에코솔루션,10,275621.0,,,False,False,False,False,False
114190,강원에너지,10,272463.0,,,False,False,False,False,False
439090,마녀공장,10,271060.0,,,False,False,False,False,False
041020,폴라리스오피스,10,271004.0,,,False,False,False,False,False
267980,매일유업,10,270910.0,,,False,False,False,False,False
084850,아이티엠반도체,10,269927.0,,,False,False,False,False,False
378340,필에너지,10,269361.0,,,False,False,False,False,False
108380,대양전기공업,10,269320.0,,,False,False,False,False,False
039830,오로라,10,267996.0,,,False,False,False,False,False
027360,아주IB투자,10,267126.0,,,False,False,False,False,False
034810,해성산업,10,266966.0,,,False,False,False,False,False
254490,미래반도체,10,266959.0,,,False,False,False,False,False
089980,상아프론테크,10,266537.0,,,False,False,False,False,False
461300,아이스크림미디어,10,266183.0,,,False,False,False,False,False
036030,케이티알파,10,266175.0,,,False,False,False,False,False
144960,뉴파워프라즈마,10,266088.0,,,False,False,False,False,False
049070,인탑스,10,265912.0,,,False,False,False,False,False
950140,잉글우드랩,10,265832.0,,,False,False,False,False,True
023410,유진기업,10,265563.0,,,False,False,False,False,False
023760,한국캐피탈,10,263218.0,,,False,False,False,False,False
182400,엔케이맥스,10,263030.0,,,False,False,False,False,False
051360,토비스,10,260608.0,,,False,False,False,False,False
092460,한라IMS,10,260409.0,,,False,False,False,False,False
095700,제넥신,10,258670.0,,,False,False,False,False,False
322310,오로스테크놀로지,10,258517.0,,,False,False,False,False,False
115450,HLB테라퓨틱스,10,258210.0,,,False,False,False,False,False
237880,클리오,10,257878.0,,,False,False,False,False,False
121800,비덴트,10,256309.0,,,False,False,False,False,False
051980,중앙첨단소재,10,254898.0,,,False,False,False,False,False
064290,인텍플러스,10,254706.0,,,False,False,False,False,False
372170,윤성에프앤씨,10,254532.0,,,False,False,False,False,False
377460,위니아에이드,10,253187.0,,,False,False,False,False,False
150840,인트로메딕,10,251538.0,,,False,False,False,False,False
900290,GRT,10,251444.0,,,False,False,False,False,False
033790,피노,10,251398.0,,,False,False,False,False,False
065660,안트로젠,10,251153.0,,,False,False,False,False,False
083310,엘오티베큠,10,251121.0,,,False,False,False,False,False
039840,디오,10,249839.0,,,False,False,False,False,False
047560,이스트소프트,10,249519.0,,,False,False,False,False,False
035810,이지홀딩스,10,249355.0,,,False,False,False,False,False
236200,슈프리마,10,249287.0,,,False,False,False,False,False
073010,케이에스피,10,248784.0,,,False,False,False,False,False
334970,프레스티지바이오로직스,10,248031.0,,,False,False,False,False,False
013120,동원개발,10,246544.0,,,False,False,False,False,False
476040,오가노이드사이언스,10,245806.0,,,False,False,False,False,False
482630,삼양엔씨켐,10,245149.0,,,False,False,False,False,False
489460,바이오비쥬,10,244773.0,,,False,False,False,False,False
190510,나무가,10,244266.0,,,False,False,False,False,False
290690,소룩스,10,244258.0,,,False,False,False,False,False
126700,하이비젼시스템,10,242809.0,,,False,False,False,False,False
101970,우양에이치씨,10,242556.0,,,False,False,False,False,True
182360,큐브엔터,10,241718.0,,,False,False,False,False,False
083930,아바코,10,241147.0,,,False,False,False,False,False
371950,풍원정밀,10,240223.0,,,False,False,False,False,False
234340,헥토파이낸셜,10,239038.0,,,False,False,False,False,False
382900,범한퓨얼셀,10,237861.0,,,False,False,False,False,False
377450,리파인,10,237768.0,,,False,False,False,False,False
394800,쓰리빌리언,10,237594.0,,,False,False,False,False,False
298830,슈어소프트테크,10,237575.0,,,False,False,False,False,False
333430,일승,10,237518.0,,,False,False,False,False,False
389020,자람테크놀로지,10,237373.0,,,False,False,False,False,False
102120,어보브반도체,10,237373.0,,,False,False,False,False,False
018000,유니슨,10,237234.0,,,False,False,False,False,False
432720,퀄리타스반도체,10,236474.0,,,False,False,False,False,False
418550,제이오,10,236290.0,,,False,False,False,False,False
484810,티엑스알로보틱스,10,235781.0,,,False,False,False,False,False
208340,파멥신,10,233786.0,,,False,False,False,False,False
234030,싸이닉솔루션,10,233453.0,,,False,False,False,False,False
036560,KZ정밀,10,233415.0,,,False,False,False,False,False
332570,PS일렉트로닉스,10,233399.0,,,False,False,False,False,False
380550,뉴로핏,10,233393.0,,,False,False,False,False,False
043370,피에이치에이,10,232050.0,,,False,False,False,False,False
452430,사피엔반도체,10,232022.0,,,False,False,False,False,False
330860,네패스아크,10,231253.0,,,False,False,False,False,False
272110,케이엔제이,10,231131.0,,,False,False,False,False,False
048870,시너지이노베이션,10,230400.0,,,False,False,False,False,False
006910,보성파워텍,10,229191.0,,,False,False,False,False,False
036800,나이스정보통신,10,228000.0,,,False,False,False,False,False
308430,셀비온,10,227791.0,,,False,False,False,False,False
463020,뉴엔AI,10,227751.0,,,False,False,False,False,False
121440,골프존홀딩스,10,227464.0,,,False,False,False,False,False
123860,아나패스,10,227314.0,,,False,False,False,False,False
405100,큐알티,10,226860.0,,,False,False,False,False,False
005710,대원산업,10,226826.0,,,False,False,False,False,False
112290,와이씨켐,10,225971.0,,,False,False,False,False,False
080160,모두투어,10,225855.0,,,False,False,False,False,False
051370,인터플렉스,10,225810.0,,,False,False,False,False,False
098120,마이크로컨텍솔,10,225692.0,,,False,False,False,False,False
270660,에브리봇,10,225685.0,,,False,False,False,False,False
117730,티로보틱스,10,222943.0,,,False,False,False,False,False
042370,비츠로테크,10,222700.0,,,False,False,False,False,False
263860,지니언스,10,221542.0,,,False,False,False,False,False
119610,인터로조,10,221043.0,,,False,False,False,False,False
293780,압타바이오,10,220965.0,,,False,False,False,False,False
199820,제일일렉트릭,10,219978.0,,,False,False,False,False,False
356680,엑스게이트,10,219785.0,,,False,False,False,False,False
425040,티이엠씨,10,219690.0,,,False,False,False,False,False
393890,더블유씨피,10,219642.0,,,False,False,False,False,False
216080,제테마,10,219454.0,,,False,False,False,False,False
240550,동방메디컬,10,219340.0,,,False,False,False,False,False
179290,엠아이텍,10,218145.0,,,False,False,False,False,False
080580,오킨스전자,10,217697.0,,,False,False,False,False,False
214180,헥토이노베이션,10,217212.0,,,False,False,False,False,False
086820,바이오솔루션,10,217043.0,,,False,False,False,False,False
200470,에이팩트,10,216470.0,,,False,False,False,False,False
057880,푸른소나무,10,216061.0,,,False,False,False,False,False
299030,하나기술,10,215063.0,,,False,False,False,False,False
323990,박셀바이오,10,214433.0,,,False,False,False,False,False
148150,세경하이테크,10,214087.0,,,False,False,False,False,False
067390,아스트,10,214077.0,,,False,False,False,False,False
297890,HB솔루션,10,213206.0,,,False,False,False,False,False
255220,SG,10,212645.0,,,False,False,False,False,False
036220,오상헬스케어,10,212418.0,,,False,False,False,False,False
092040,아미코젠,10,212371.0,,,False,False,False,False,False
256940,킵스파마,10,210821.0,,,False,False,False,False,False
054450,텔레칩스,10,210656.0,,,False,False,False,False,False
338840,와이바이오로직스,10,210335.0,,,False,False,False,False,False
033160,엠케이전자,10,210292.0,,,False,False,False,False,False
086890,이수앱지스,10,210156.0,,,False,False,False,False,False
226590,엠디바이스,10,209639.0,,,False,False,False,False,False
060150,인선이엔티,10,208838.0,,,False,False,False,False,False
032620,유비케어,10,208789.0,,,False,False,False,False,False
241770,메카로,10,208439.0,,,False,False,False,False,False
109740,디에스케이,10,208254.0,,,False,False,False,False,False
457550,우진엔텍,10,207678.0,,,False,False,False,False,True
115310,인포바인,10,207537.0,,,False,False,False,False,False
092870,엑시콘,10,206464.0,,,False,False,False,False,False
456010,아이씨티케이,10,205739.0,,,False,False,False,False,False
123330,제닉,10,205592.0,,,False,False,False,False,False
353810,이지바이오,10,204777.0,,,False,False,False,False,False
033340,좋은사람들,10,204566.0,,,False,False,False,False,False
065710,서호전기,10,204198.0,,,False,False,False,False,False
170920,엘티씨,10,204157.0,,,False,False,False,False,False
017890,한국알콜,10,203587.0,,,False,False,False,False,False
241520,DSC인베스트먼트,10,203580.0,,,False,False,False,False,False
092130,이크레더블,10,203176.0,,,False,False,False,False,False
071280,로체시스템즈,10,201915.0,,,False,False,False,False,False
068930,디지털대성,10,201753.0,,,False,False,False,False,False
118990,모트렉스,10,201631.0,,,False,False,False,False,False
036710,심텍홀딩스,10,201274.0,,,False,False,False,False,False
310200,애니플러스,10,201088.0,,,False,False,False,False,False
037460,삼지전자,10,201044.0,,,False,False,False,False,False
230240,에치에프알,10,200567.0,,,False,False,False,False,False
042420,네오위즈홀딩스,10,199807.0,,,False,False,False,False,False
035080,그래디언트,10,199678.0,,,False,False,False,False,False
046440,KG모빌리언스,10,198036.0,,,False,False,False,False,False
078150,HB테크놀러지,10,197485.0,,,False,False,False,False,False
285490,노바텍,10,197239.0,,,False,False,False,False,False
376270,에이치이엠파마,10,197140.0,,,False,False,False,False,False
038390,레드캡투어,10,197138.0,,,False,False,False,False,False
452280,한선엔지니어링,10,196925.0,,,False,False,False,False,False
100120,뷰웍스,10,195975.0,,,False,False,False,False,False
067280,멀티캠퍼스,10,195880.0,,,False,False,False,False,False
143160,아이디스,10,193967.0,,,False,False,False,False,False
158430,아톤,10,193586.0,,,False,False,False,False,False
368770,파이버프로,10,193511.0,,,False,False,False,False,False
160980,싸이맥스,10,192267.0,,,False,False,False,False,False
068240,다원시스,10,191962.0,,,False,False,False,False,False
024060,흥구석유,10,191100.0,,,False,False,False,False,False
096250,와이즈넛,10,190817.0,,,False,False,False,False,False
054210,이랜텍,10,190190.0,,,False,False,False,False,False
078070,유비쿼스홀딩스,10,189955.0,,,False,False,False,False,False
307750,국전약품,10,189850.0,,,False,False,False,False,False
036190,금화피에스시,10,189000.0,,,False,False,False,False,False
439580,블루엠텍,10,188665.0,,,False,False,False,False,False
016790,현대사료,10,187341.0,,,False,False,False,False,False
211270,AP위성,10,187021.0,,,False,False,False,False,False
243840,신흥에스이씨,10,186815.0,,,False,False,False,False,False
039980,폴라리스AI,10,185586.0,,,False,False,False,False,False
305090,마이크로디지탈,10,184649.0,,,False,False,False,False,False
023910,대한약품,10,184200.0,,,False,False,False,False,False
263720,디앤씨미디어,10,184110.0,,,False,False,False,False,False
053350,이니텍,10,184056.0,,,False,False,False,False,False
126600,BGF에코머티리얼즈,10,183907.0,,,False,False,False,False,False
297090,씨에스베어링,10,183800.0,,,False,False,False,False,False
136150,원일티엔아이,10,183545.0,,,False,False,False,False,False
270520,앱튼,10,183418.0,,,False,False,False,False,False
052710,아모텍,10,183273.0,,,False,False,False,False,False
009780,엠에스씨,10,182688.0,,,False,False,False,False,False
092070,디엔에프,10,182257.0,,,False,False,False,False,False
267320,나인테크,10,182162.0,,,False,False,False,False,False
011040,경동제약,10,180305.0,,,False,False,False,False,False
282880,코윈테크,10,180069.0,,,False,False,False,False,False
146320,비씨엔씨,10,179939.0,,,False,False,False,False,False
205500,넥써쓰,10,178349.0,,,False,False,False,False,False
464080,에스오에스랩,10,177879.0,,,False,False,False,False,False
084650,랩지노믹스,10,177805.0,,,False,False,False,False,False
010170,대한광통신,10,177687.0,,,False,False,False,False,False
108230,톱텍,10,177378.0,,,False,False,False,False,False
234690,녹십자웰빙,10,175925.0,,,False,False,False,False,False
360070,탑머티리얼,10,175526.0,,,False,False,False,False,False
950130,엑세스바이오,10,175434.0,,,False,False,False,False,False
205470,휴마시스,10,175174.0,,,False,False,False,False,False
122450,KX,10,174797.0,,,False,False,False,False,False
362320,청담글로벌,10,173884.0,,,False,False,False,False,False
340450,지씨지놈,10,173360.0,,,False,False,False,False,False
079960,동양이엔피,10,172920.0,,,False,False,False,False,False
219130,타이거일렉,10,172380.0,,,False,False,False,False,False
019210,와이지-원,10,172234.0,,,False,False,False,False,False
377480,마음AI,10,171677.0,,,False,False,False,False,False
458650,성우,10,170317.0,,,False,False,False,False,True
336680,탑런토탈솔루션,10,169500.0,,,False,False,False,False,False
053580,웹케시,10,168408.0,,,False,False,False,False,False
029480,광무,10,168340.0,,,False,False,False,False,False
381620,제닉스로보틱스,10,168172.0,,,False,False,False,False,False
038290,마크로젠,10,167933.0,,,False,False,False,False,False
086980,쇼박스,10,167557.0,,,False,False,False,False,False
300080,플리토,10,167530.0,,,False,False,False,False,False
205100,엑셈,10,167222.0,,,False,False,False,False,False
123410,코리아에프티,10,167046.0,,,False,False,False,False,False
045970,코아시아,10,166836.0,,,False,False,False,False,False
201490,미투온,10,165930.0,,,False,False,False,False,False
259630,엠플러스,10,165830.0,,,False,False,False,False,False
264660,씨앤지하이테크,10,165066.0,,,False,False,False,False,False
156100,엘앤케이바이오,10,164994.0,,,False,False,False,False,False
143240,사람인,10,164749.0,,,False,False,False,False,False
290550,디케이티,10,164410.0,,,False,False,False,False,False
005160,동국산업,10,164361.0,,,False,False,False,False,False
109610,에스와이,10,164329.0,,,False,False,False,False,False
203650,드림시큐리티,10,162337.0,,,False,False,False,False,False
089600,KT나스미디어,10,161954.0,,,False,False,False,False,False
214680,디알텍,10,160184.0,,,False,False,False,False,False
461030,아이엠비디엑스,10,159522.0,,,False,False,False,False,False
013990,아가방컴퍼니,10,159340.0,,,False,False,False,False,False
059210,메타바이오메드,10,159268.0,,,False,False,False,False,False
046070,코다코,10,159197.0,,,False,False,False,False,False
448900,한국피아이엠,10,159118.0,,,False,False,False,False,False
066620,국보디자인,10,159000.0,,,False,False,False,False,False
080420,모다이노칩,10,158885.0,,,False,False,False,False,False
443670,에스피소프트,10,158840.0,,,False,False,False,False,False
006620,동구바이오제약,10,158835.0,,,False,False,False,False,False
475580,에이럭스,10,158594.0,,,False,False,False,False,False
122990,와이솔,10,158558.0,,,False,False,False,False,False
073490,이노와이어리스,10,158540.0,,,False,False,False,False,False
251120,바이오에프디엔씨,10,158262.0,,,False,False,False,False,False
091120,이엠텍,10,157966.0,,,False,False,False,False,False
052420,오성첨단소재,10,157907.0,,,False,False,False,False,False
049720,고려신용정보,10,157729.0,,,False,False,False,False,False
069510,에스텍,10,157322.0,,,False,False,False,False,False
474170,루미르,10,156713.0,,,False,False,False,False,False
131370,알서포트,10,156073.0,,,False,False,False,False,False
388050,지투파워,10,154727.0,,,False,False,False,False,False
023600,삼보판지,10,154000.0,,,False,False,False,False,False
389500,에스비비테크,10,153914.0,,,False,False,False,False,False
104460,디와이피엔에프,10,153848.0,,,False,False,False,False,False
053080,케이엔솔,10,153528.0,,,False,False,False,False,False
445180,퓨릿,10,153499.0,,,False,False,False,False,False
288330,파라택시스코리아,10,153310.0,,,False,False,False,False,False
264850,이랜시스,10,153291.0,,,False,False,False,False,False
052330,코텍,10,152927.0,,,False,False,False,False,False
088800,에이스테크,10,152901.0,,,False,False,False,False,False
091580,상신이디피,10,152608.0,,,False,False,False,False,False
047820,초록뱀미디어,10,152593.0,,,False,False,False,False,False
299900,위지윅스튜디오,10,152576.0,,,False,False,False,False,False
094820,일진파워,10,152446.0,,,False,False,False,False,False
032300,한국파마,10,152148.0,,,False,False,False,False,False
136540,윈스테크넷,10,152146.0,,,False,False,False,False,False
226400,오스테오닉,10,152069.0,,,False,False,False,False,False
005990,매일홀딩스,10,151999.0,,,False,False,False,False,False
149950,아바텍,10,151549.0,,,False,False,False,False,False
203400,에이비온,10,151405.0,,,False,False,False,False,False
007330,푸른저축은행,10,150828.0,,,False,False,False,False,False
337930,젝시믹스,10,150756.0,,,False,False,False,False,False
322510,제이엘케이,10,150365.0,,,False,False,False,False,False
068790,DMS,10,149939.0,,,False,False,False,False,False
047310,파워로직스,10,149738.0,,,False,False,False,False,False
199430,케이엔알시스템,10,149569.0,,,False,False,False,False,False
361390,제노코,10,149173.0,,,False,False,False,False,False
321550,티움바이오,10,149073.0,,,False,False,False,False,False
054540,삼영엠텍,10,148330.0,,,False,False,False,False,False
298540,더네이쳐홀딩스,10,148186.0,,,False,False,False,False,False
105550,엣지파운드리,10,148157.0,,,False,False,False,False,False
462350,이노스페이스,10,147277.0,,,False,False,False,False,False
104480,티케이케미칼,10,147251.0,,,False,False,False,False,False
063570,NICE인프라,10,147177.0,,,False,False,False,False,False
365270,큐라클,10,147064.0,,,False,False,False,False,False
078140,대봉엘에스,10,145899.0,,,False,False,False,False,False
418420,라온텍,10,145772.0,,,False,False,False,False,False
402490,그린리소스,10,145553.0,,,False,False,False,False,False
408920,메쎄이상,10,145045.0,,,False,False,False,False,False
365330,에스와이스틸텍,10,145040.0,,,False,False,False,False,False
123040,엠에스오토텍,10,144985.0,,,False,False,False,False,False
192440,슈피겐코리아,10,144841.0,,,False,False,False,False,False
071200,인피니트헬스케어,10,144427.0,,,False,False,False,False,False
052260,현대바이오랜드,10,143700.0,,,False,False,False,False,False
060590,씨티씨바이오,10,143635.0,,,False,False,False,False,False
017510,세명전기,10,143465.0,,,False,False,False,False,False
095190,이엠코리아,10,143247.0,,,False,False,False,False,False
453450,그리드위즈,10,143128.0,,,False,False,False,False,False
066410,버킷스튜디오,10,143032.0,,,False,False,False,False,False
096240,크레버스,10,142791.0,,,False,False,False,False,False
235980,메드팩토,10,142756.0,,,False,False,False,False,False
125020,티씨머티리얼즈,10,142730.0,,,False,False,False,False,False
054050,농우바이오,10,142512.0,,,False,False,False,False,True
191420,테고사이언스,10,141986.0,,,False,False,False,False,False
327260,RF머트리얼즈,10,141594.0,,,False,False,False,False,False
377030,비트맥스,10,140920.0,,,False,False,False,False,False
011560,세보엠이씨,10,140576.0,,,False,False,False,False,False
274090,켄코아에어로스페이스,10,140352.0,,,False,False,False,False,False
207760,미스터블루,10,140239.0,,,False,False,False,False,False
090850,현대이지웰,10,140104.0,,,False,False,False,False,False
294140,레몬,10,139196.0,,,False,False,False,False,False
489500,엘케이켐,10,138745.0,,,False,False,False,False,False
106190,하이텍팜,10,138444.0,,,False,False,False,False,False
217730,강스템바이오텍,10,138354.0,,,False,False,False,False,False
049950,미래컴퍼니,10,137294.0,,,False,False,False,False,False
063080,컴투스홀딩스,10,137180.0,,,False,False,False,False,False
126730,코칩,10,136566.0,,,False,False,False,False,False
408900,스튜디오미르,10,136319.0,,,False,False,False,False,False
067990,도이치모터스,10,136278.0,,,False,False,False,False,False
100130,동국S&C,10,136000.0,,,False,False,False,False,False
424960,스마트레이더시스템,10,135766.0,,,False,False,False,False,False
008830,대동기어,10,135712.0,,,False,False,False,False,False
206560,덱스터,10,135190.0,,,False,False,False,False,False
475230,엔알비,10,135136.0,,,False,False,False,False,False
107600,새빗켐,10,135121.0,,,False,False,False,False,False
119830,아이텍,10,134917.0,,,False,False,False,False,False
411080,샌즈랩,10,134813.0,,,False,False,False,False,False
063170,서울옥션,10,134373.0,,,False,False,False,False,False
072870,메가스터디,10,134349.0,,,False,False,False,False,False
282720,금양그린파워,10,134163.0,,,False,False,False,False,False
264450,유비쿼스,10,134116.0,,,False,False,False,False,False
354320,알멕,10,133899.0,,,False,False,False,False,False
396470,워트,10,133796.0,,,False,False,False,False,False
032940,원익,10,133720.0,,,False,False,False,False,False
093640,케이알엠,10,133595.0,,,False,False,False,False,False
217820,원익피앤이,10,133585.0,,,False,False,False,False,False
041440,현대에버다임,10,132399.0,,,False,False,False,False,False
389140,포바이포,10,132250.0,,,False,False,False,False,False
086960,MDS테크,10,132178.0,,,False,False,False,False,False
079810,디이엔티,10,132169.0,,,False,False,False,False,False
269620,시스웍,10,132090.0,,,False,False,False,False,False
083500,에프엔에스테크,10,131809.0,,,False,False,False,False,False
303810,동국생명과학,10,131295.0,,,False,False,False,False,False
027710,팜스토리,10,131249.0,,,False,False,False,False,False
331740,아우토크립트,10,131211.0,,,False,False,False,False,True
289220,자이언트스텝,10,131196.0,,,False,False,False,False,False
086710,선진뷰티사이언스,10,131063.0,,,False,False,False,False,False
456070,이엔셀,10,130822.0,,,False,False,False,False,False
085670,뉴프렉스,10,130812.0,,,False,False,False,False,False
311690,CJ 바이오사이언스,10,130524.0,,,False,False,False,False,False
382840,원준,10,130419.0,,,False,False,False,False,False
060570,드림어스컴퍼니,10,130419.0,,,False,False,False,False,False
451760,컨텍,10,130406.0,,,False,False,False,False,False
038110,에코플라스틱,10,130301.0,,,False,False,False,False,False
025950,동신건설,10,130200.0,,,False,False,False,False,False
030960,양지사,10,129917.0,,,False,False,False,False,False
005860,한일사료,10,129047.0,,,False,False,False,False,False
040300,YTN,10,128966.0,,,False,False,False,False,False
048550,SM C&C,10,128630.0,,,False,False,False,False,False
142210,유니트론텍,10,128582.0,,,False,False,False,False,False
048530,인트론바이오,10,128407.0,,,False,False,False,False,False
215100,로보로보,10,128399.0,,,False,False,False,False,False
036010,아비코전자,10,127346.0,,,False,False,False,False,False
187660,현대ADM,10,127342.0,,,False,False,False,False,False
067000,조이시티,10,127224.0,,,False,False,False,False,False
018120,진로발효,10,126794.0,,,False,False,False,False,False
175140,휴먼테크놀로지,10,125974.0,,,False,False,False,False,False
021080,에이티넘인베스트,10,125760.0,,,False,False,False,False,False
136410,아셈스,10,125177.0,,,False,False,False,False,False
101670,하이드로리튬,10,124862.0,,,False,False,False,False,False
083790,CG인바이츠,10,124569.0,,,False,False,False,False,False
023440,제이스코홀딩스,10,124417.0,,,False,False,False,False,False
054920,한컴위드,10,123873.0,,,False,False,False,False,False
317770,엑스페릭스,10,123617.0,,,False,False,False,False,False
443250,레뷰코퍼레이션,10,123112.0,,,False,False,False,False,False
003100,선광,10,122958.0,,,False,False,False,False,False
104040,대성파인텍,10,122806.0,,,False,False,False,False,False
163280,에어레인,10,122458.0,,,False,False,False,False,False
039340,한국경제TV,10,122400.0,,,False,False,False,False,False
950220,네오이뮨텍,10,122307.0,,,False,False,False,False,False
013310,아진산업,10,121853.0,,,False,False,False,False,False
309960,LB인베스트먼트,10,121658.0,,,False,False,False,False,False
151910,퓨처코어,10,121646.0,,,False,False,False,False,False
124560,태웅로직스,10,121546.0,,,False,False,False,False,False
051160,지어소프트,10,120701.0,,,False,False,False,False,False
214260,라파스,10,120542.0,,,False,False,False,False,False
418470,KT밀리의서재,10,120407.0,,,False,False,False,False,False
